Other,Other,0,Aug
Cotton,Pests,17,Aug
Cumin,Seeds,33,Nov
Cotton,Pests,34,Sep
Other,Other,0,Nov
Cotton,Diseases,0,Sep
Cumin,Seeds,24,Sep
Cotton,Weed Control,0,Aug
Cumin,Diseases,0,Nov
Cotton,Diseases,30,Oct
Cotton,Other,41,Sep
Cotton,Pests,27,Nov
Cotton,Pests,69,Sep
Cotton,Land Preparation,7,May
Brinjal,Fertilizers/Bio-organic,0,Oct
Cotton,Pests,19,Aug
Cumin,Crop Planning,0,Aug
Cotton,Pests,62,Oct
Cumin,Diseases,8,Jan
Other,Crop Planning,84,Aug
Cotton,Pests,17,Sep
Cotton,Pests,21,Aug
Cotton,Fertilizers/Bio-organic,0,Oct
Cotton,Seeds,12,May
Cotton,Pests,99,Oct
Cotton,Other,0,Oct
Other,Weather,0,Sep
Cumin,Seeds,28,Nov
Sorghum,Fertilizers/Bio-organic,0,Sep
Cotton,Fertilizers/Bio-organic,11,Sep
Cotton,Pests,16,Oct
Other,Diseases,21,Aug
Cotton,Diseases,86,Aug
Other,Weather,18,Nov
Cotton,Pests,13,Nov
Cotton,Pests,181,Sep
Cotton,Diseases,41,Oct
Cotton,Pests,17,Sep
Castor,Pests,16,Aug
Castor,Crop Planning,0,Sep
,Harvesting,170,Nov
,Crop Planning,0,May
Cotton,Pests,0,Sep
Other,Pests,9,Aug
Cumin,Diseases,0,Nov
Cotton,Seeds,47,Aug
Cumin,Diseases,0,Aug
Cotton,Pests,28,Oct
,Seeds,0,Aug
Cumin,Seeds,33,Nov
Cotton,Fertilizers/Bio-organic,17,Sep
Brinjal,Diseases,0,Sep
Cotton,Fertilizers/Bio-organic,56,Sep
Cotton,Other,35,Aug
,Pests,46,Sep
Cotton,Pests,50,Sep
Other,Other,32,Oct
Other,Other,44,Sep
Cotton,Other,72,Nov
Castor,Other,79,Oct
Cotton,Pests,60,Sep
Other,Other,6,Aug
Cotton,Pests,0,Sep
Cotton,Pests,0,Sep
Cotton,Weed Control,0,Sep
Other,Other,7,Nov
Groundnut,Diseases,65,Aug
Other,Fertilizers/Bio-organic,16,Nov
Cotton,Weed Control,14,Sep
Cotton,Diseases,88,Oct
,Weather,228,Jan
Cotton,Pests,0,Aug
Wheat,Diseases,15,Aug
Cotton,Pests,25,Sep
Cotton,Pests,78,Oct
,Pests,4,Oct
Cotton,Pests,41,Sep
Cotton,Pests,17,Oct
Cotton,Pests,56,Sep
Cotton,Diseases,0,Sep
Cotton,Pests,20,Oct
Brinjal,Diseases,0,Sep
Other,Diseases,25,Nov
Onion,Fertilizers/Bio-organic,0,Aug
Cotton,Other,3,Sep
Cotton,Pests,0,Oct
Cotton,Pests,0,Oct
Cotton,Fertilizers/Bio-organic,31,Jun
Cotton,Diseases,106,Sep
Other,Other,91,Nov
Other,Fertilizers/Bio-organic,28,Sep
Cotton,Pests,34,Sep
Cotton,Other,127,Oct
Cotton,Pests,11,Sep
Cotton,Pests,18,Aug
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Pests,28,Oct
Cotton,Pests,4,Oct
Cotton,Diseases,78,Sep
Cotton,Pests,0,Sep
Cotton,Pests,23,Sep
Brinjal,Pests,19,Oct
Cotton,Pests,33,Oct
Onion,Diseases,0,Dec
Cotton,Pests,0,Sep
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Fertilizers/Bio-organic,62,Oct
Wheat,Sowing,28,Nov
Cotton,Pests,53,Sep
Other,Other,23,Nov
Other,Government,90,Nov
Cotton,Fertilizers/Bio-organic,38,Sep
Cotton,Other,34,Aug
Wheat,Fertilizers/Bio-organic,23,Dec
Cumin,Diseases,25,Dec
Other,Seeds,1,Oct
Brinjal,Pests,65,Sep
Cotton,Fertilizers/Bio-organic,52,Dec
Other,Horticulture,0,Sep
Groundnut,Diseases,17,Jul
Cotton,Fertilizers/Bio-organic,15,Aug
Cotton,Diseases,28,Aug
Cotton,Pests,19,Sep
Cotton,Other,15,Sep
Cotton,Pests,21,Sep
Cotton,Diseases,17,Sep
Cotton,Pests,0,Oct
Cumin,Diseases,17,Feb
Wheat,Seeds,0,Dec
Cotton,Pests,28,Oct
Cotton,Pests,88,Sep
Onion,Diseases,31,Jan
Cotton,Pests,41,Aug
Cotton,Pests,5,Sep
Cotton,Other,22,Aug
Other,Diseases,0,Nov
Other,Pests,52,Nov
Cotton,Diseases,6,Aug
Cotton,Fertilizers/Bio-organic,0,Aug
Other,Seeds,36,Oct
Cotton,Weather,1,Oct
Castor,Pests,8,Oct
Cotton,Pests,0,Oct
Wheat,Sowing,6,Dec
Cotton,Pests,13,Aug
Cotton,Weather,27,Sep
Cotton,Pests,25,Sep
Brinjal,Fertilizers/Bio-organic,29,Sep
Cumin,Weather,20,Oct
Cotton,Pests,95,Oct
Cumin,Diseases,29,Dec
Other,Government,91,Nov
Cotton,Other,30,Aug
Wheat,Seeds,74,Dec
Cumin,Irrigation,64,Nov
Cotton,Pests,0,Sep
Cotton,Diseases,34,Sep
Other,Pests,60,Sep
Brinjal,Pests,0,Aug
Chilli,Pests,2,Sep
Cotton,Diseases,0,Sep
Other,Other,21,Jul
Paddy,Pests,0,Sep
Cotton,Other,0,Sep
Other,Weather,0,Aug
Cotton,Diseases,79,Oct
Other,Other,23,Jun
Other,Weather,34,Oct
Cotton,Soil Care,0,Aug
Mustard,Diseases,17,Jan
Other,Other,16,Dec
Cotton,Pests,0,Oct
Cotton,Seeds,30,Jun
Cotton,Pests,13,Sep
Cotton,Pests,16,Sep
Cotton,Weather,31,Oct
Cotton,Pests,94,Oct
Other,NGOs,0,Aug
Cotton,Pests,25,Sep
Other,Crop Planning,0,Sep
Other,Seeds,35,Oct
Brinjal,Pests,24,Aug
Cotton,Pests,91,Sep
Cotton,Pests,18,Oct
Cotton,Pests,70,Oct
Wheat,Weed Control,56,Dec
Cotton,Pests,91,Dec
Cotton,Pests,61,Oct
Castor,Pests,111,Sep
Cotton,Pests,14,Aug
Cotton,Other,0,Aug
Cotton,Diseases,74,Oct
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Pests,11,Sep
Cotton,Fertilizers/Bio-organic,17,Sep
Castor,Crop Planning,0,Sep
Cotton,Pests,0,Oct
Cotton,Diseases,0,Sep
Cotton,Pests,0,Oct
Cotton,Pests,19,Sep
Other,Pests,30,Sep
Other,Crop Planning,1,Nov
,Fertilizers/Bio-organic,209,Oct
Cotton,Pests,23,Aug
Cotton,Pests,13,Sep
Cotton,Pests,40,Oct
Other,Pests,53,Nov
Cumin,Irrigation,14,Sep
Cotton,Other,17,Oct
Cotton,Pests,0,Oct
Cotton,Pests,17,Aug
Cotton,Weather,2,Nov
Cotton,Other,0,Oct
Other,Other,0,Sep
Chilli,Pests,56,Oct
Cotton,Pests,10,Oct
Cotton,Diseases,48,Oct
Other,Other,0,Sep
Cotton,Fertilizers/Bio-organic,61,Oct
Cotton,Diseases,8,Nov
,Other,287,Nov
Cotton,Pests,88,Sep
Cotton,Pests,18,Nov
Cotton,Pests,64,Sep
Castor,Pests,34,Sep
Other,Other,1,Aug
Castor,Crop Planning,36,Aug
Cotton,Pests,25,Oct
Cotton,Pests,22,Aug
Cotton,Fertilizers/Bio-organic,19,Nov
Cumin,Diseases,11,Mar
Cotton,Pests,31,Sep
Cumin,Crop Planning,18,Oct
Castor,Fertilizers/Bio-organic,0,Oct
Cotton,Pests,0,Sep
Cotton,Pests,0,Aug
Cotton,Pests,0,Sep
Cotton,Diseases,15,Oct
Cotton,Pests,42,Aug
Other,Other,0,Sep
Millet,Sowing,0,Oct
Cotton,Other,9,Oct
Cotton,Seeds,0,Sep
Other,Fertilizers/Bio-organic,1,Sep
Cotton,Pests,19,Aug
Cotton,Fertilizers/Bio-organic,37,Sep
Cotton,Pests,56,Oct
Cotton,Diseases,43,Aug
Other,Diseases,51,Sep
Other,Other,0,Oct
Cotton,Pests,9,Sep
Other,Seeds,0,Aug
Cotton,Diseases,88,Oct
,Fertilizers/Bio-organic,31,Nov
Cotton,Pests,29,Aug
Cumin,Diseases,16,Dec
Cotton,Other,31,Jul
Brinjal,Diseases,8,Oct
Cotton,Pests,15,Sep
Cotton,Seeds,62,Aug
Cotton,Weather,38,Oct
Cotton,Diseases,17,Jul
Cotton,Diseases,27,Nov
Cotton,Fertilizers/Bio-organic,90,Oct
Castor,Diseases,0,Dec
Other,Crop Planning,20,Nov
Cotton,Pests,10,Oct
Other,Pests,0,Nov
Cotton,Diseases,88,Oct
Cumin,Weather,32,Nov
Other,Other,0,Dec
Other,Pests,29,Aug
Chilli,Pests,85,Nov
Other,Pests,0,Oct
Other,Other,48,Jan
Cotton,Diseases,88,Sep
Cotton,Pests,35,Oct
Cotton,Other,57,Sep
Cotton,Pests,90,Sep
Cotton,Other,85,Sep
Brinjal,Diseases,0,Sep
Wheat,Diseases,15,Aug
Other,Horticulture,0,Aug
Cotton,Pests,110,Oct
Other,Other,0,Aug
Groundnut,Diseases,0,Sep
Other,Other,50,Oct
Cotton,Pests,23,Aug
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Diseases,0,Sep
Castor,Fertilizers/Bio-organic,25,Sep
Cotton,Crop Planning,90,May
Other,Animal Husbandry,11,Jun
Cotton,Diseases,42,Aug
Cotton,Diseases,0,Sep
Other,Seeds,36,Oct
Cotton,Pests,28,Sep
Cotton,Fertilizers/Bio-organic,133,Jul
Other,Diseases,0,Sep
Cotton,Diseases,15,Oct
Cotton,Fertilizers/Bio-organic,98,Aug
Castor,Seeds,0,Sep
Cotton,Pests,0,Nov
Cotton,Pests,15,Aug
Cotton,Diseases,42,Sep
Cotton,Pests,35,Aug
Other,Pests,71,Jul
Cumin,Weather,32,Nov
Cotton,Pests,91,Oct
Castor,Fertilizers/Bio-organic,0,Oct
Cotton,Other,38,Sep
Cotton,Pests,10,Aug
Cotton,Fertilizers/Bio-organic,41,Oct
Cotton,Pests,24,Sep
Cotton,Pests,138,Oct
Cotton,Other,0,Sep
Cotton,Other,0,Sep
Cotton,Diseases,0,Sep
Cotton,Pests,47,Oct
Cotton,Pests,25,Aug
Other,Animal Husbandry,0,Sep
,Sowing,9,Oct
Cotton,Pests,83,Oct
Other,Other,0,Sep
Cotton,Diseases,65,Sep
Cotton,Pests,23,Sep
Wheat,Seeds,19,Nov
Cumin,Crop Planning,181,Oct
Groundnut,Diseases,19,Sep
Other,Crop Planning,78,Aug
Cumin,Irrigation,22,Nov
Cotton,Pests,16,Sep
Wheat,Weather,23,Feb
Cotton,Diseases,43,Aug
Cotton,Pests,54,Oct
Cumin,Land Preparation,60,Oct
Cumin,Crop Planning,145,Oct
Cotton,Pests,79,Oct
Cotton,Pests,28,Oct
Cotton,Pests,23,Sep
Cotton,Diseases,13,Sep
Castor,Pests,15,Aug
Other,Horticulture,0,Sep
Cumin,Seeds,25,Oct
Paddy,Weed Control,0,Sep
Cotton,Diseases,67,Sep
Other,Pests,61,Oct
Millet,Other,5,Mar
Cotton,Pests,12,Sep
Cotton,Pests,13,Dec
Cotton,Pests,49,Sep
Other,Other,0,Sep
Cumin,Pests,0,Sep
Cotton,Pests,69,Oct
Cotton,Fertilizers/Bio-organic,5,Oct
Other,Animal Husbandry,0,Sep
Cotton,Other,0,Sep
Cotton,Pests,16,Oct
Cumin,Pests,0,Aug
Other,Pests,29,Aug
Cotton,Fertilizers/Bio-organic,20,Aug
Cotton,Pests,0,Sep
Onion,Diseases,32,Dec
Wheat,Seeds,0,Sep
Millet,Other,0,Dec
Chilli,Pests,81,Jan
Other,Crop Planning,4,Jun
Cotton,Pests,28,Oct
Other,Fertilizers/Bio-organic,0,Nov
Other,Other,59,Sep
Cotton,Weed Control,0,Sep
Cotton,Diseases,24,Nov
Castor,Diseases,0,Sep
Cotton,Pests,28,Oct
Wheat,Weed Control,7,Sep
Cumin,Crop Planning,118,Nov
Cumin,Other,18,Dec
Cotton,Diseases,19,Aug
Cotton,Diseases,64,Oct
Other,Diseases,30,Nov
Cotton,Diseases,41,Aug
Other,Crop Planning,21,Oct
Cotton,Pests,0,Oct
Cotton,Other,75,Aug
Wheat,Sowing,28,Nov
Other,Other,91,Feb
Cumin,Diseases,36,Mar
Cumin,Crop Planning,10,Nov
Castor,Diseases,0,Oct
Cotton,Pests,0,Sep
Cotton,Pests,91,Sep
Cumin,Diseases,11,Mar
Cotton,Other,31,Oct
Cotton,Pests,16,Aug
Cotton,Fertilizers/Bio-organic,53,Dec
Cotton,Seeds,98,Jun
Other,Other,0,Sep
Cotton,Fertilizers/Bio-organic,13,Jul
Castor,Pests,17,Aug
Cotton,Pests,25,Sep
Other,Horticulture,47,Aug
Cotton,Other,0,Oct
Castor,Crop Planning,0,Sep
Cotton,Pests,49,Sep
Cotton,Diseases,0,Sep
Cotton,Crop Planning,5,May
Cumin,Land Preparation,12,Oct
Cotton,Pests,18,Aug
Cotton,Pests,11,Aug
Wheat,Diseases,27,Dec
Cotton,Diseases,0,Sep
Wheat,Crop Planning,15,Jan
Cotton,Diseases,43,Aug
Cumin,Pests,39,Feb
Other,Fertilizers/Bio-organic,16,Nov
Other,Other,0,Oct
Cotton,Fertilizers/Bio-organic,49,Oct
Cotton,Pests,24,Sep
Cotton,Other,13,Sep
Cotton,Pests,19,Sep
Cotton,Pests,0,Sep
Cumin,Crop Planning,162,Nov
Cotton,Other,0,Aug
Cotton,Fertilizers/Bio-organic,81,Aug
Castor,Pests,8,Oct
Other,Other,1,Nov
Cotton,Pests,35,Aug
Castor,Pests,24,Oct
Cotton,Fertilizers/Bio-organic,13,Aug
Cotton,Diseases,40,Nov
Cotton,Pests,46,Sep
Cotton,Diseases,12,Aug
Cotton,Pests,31,Sep
Other,Pests,0,Nov
Cotton,Diseases,18,Aug
Cotton,Pests,0,Sep
Other,Animal Husbandry,0,Oct
Cotton,Pests,62,Oct
Other,Government,8,Oct
Cotton,Diseases,26,Nov
Cotton,Pests,0,Sep
Cotton,Other,4,Jan
Cotton,Pests,0,Dec
Other,Weather,0,Dec
Cotton,Diseases,0,Oct
Cotton,Pests,25,Aug
Cumin,Irrigation,34,Sep
Cotton,Pests,6,Nov
Cotton,Fertilizers/Bio-organic,89,Oct
Other,Horticulture,34,May
Other,Other,0,Sep
Cotton,Fertilizers/Bio-organic,26,Aug
Other,Other,73,Sep
Cotton,Land Preparation,45,May
Cotton,Pests,39,May
Cotton,Fertilizers/Bio-organic,43,Sep
Cotton,Diseases,40,Oct
Other,Other,6,Sep
Cotton,Pests,29,Aug
Other,Crop Planning,0,Sep
Cotton,Pests,35,Oct
Cotton,Pests,42,Sep
Cumin,Fertilizers/Bio-organic,0,Sep
Cotton,Diseases,70,Nov
Castor,Crop Planning,44,Aug
Cotton,Pests,27,Nov
Cotton,Pests,0,Sep
Cotton,Pests,34,Aug
Cotton,Diseases,21,Aug
Cotton,Pests,0,Aug
Cotton,Fertilizers/Bio-organic,0,Sep
Other,Other,9,Oct
Cotton,Pests,22,Aug
Cotton,Pests,89,Sep
Cotton,Fertilizers/Bio-organic,20,Oct
Cotton,Fertilizers/Bio-organic,61,Oct
Cotton,Pests,0,Oct
Cotton,Fertilizers/Bio-organic,8,Sep
Cotton,Other,0,Sep
Cotton,Irrigation,107,Sep
Other,Fertilizers/Bio-organic,20,Sep
Brinjal,Diseases,11,Sep
Cumin,Irrigation,22,Nov
Cotton,Pests,0,Sep
Chilli,Pests,6,Oct
Cotton,Diseases,0,Sep
Cotton,Fertilizers/Bio-organic,61,Oct
Other,Animal Husbandry,0,Sep
Cotton,Pests,28,Oct
Cotton,Other,23,Aug
Cotton,Pests,18,Sep
,Seeds,292,Oct
Cotton,Diseases,28,Sep
Cotton,Diseases,0,Sep
,Seeds,278,Nov
Cotton,Weather,8,Aug
Cumin,Seeds,101,Oct
Cotton,Pests,48,Sep
Other,Other,24,Oct
Other,Other,3,Sep
Other,Crop Variety,0,Aug
Cotton,Pests,17,Aug
Other,Other,0,Sep
Cotton,Pests,40,Oct
Cotton,Pests,71,Jul
Wheat,Weed Control,57,Dec
Cotton,Diseases,42,Nov
Other,Animal Husbandry,0,Sep
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Fertilizers/Bio-organic,26,Sep
Cotton,Pests,16,Aug
Cotton,Pests,19,Sep
Cotton,Pests,5,Sep
Cotton,Diseases,20,Sep
Cotton,Pests,30,Oct
Cotton,Other,0,Sep
Cotton,Pests,25,Aug
Other,Other,0,Aug
Cotton,Pests,0,Nov
Cotton,Diseases,0,Aug
Other,Other,19,Jul
Chilli,Pests,86,Dec
Castor,Crop Planning,45,Jul
Cumin,Crop Planning,21,Oct
Other,Other,0,Oct
Wheat,Seeds,19,Oct
Cotton,Other,136,Oct
Cotton,Diseases,20,Sep
Cotton,Pests,16,Sep
Cumin,Crop Planning,91,Oct
Cumin,Other,17,Nov
Other,Pests,17,Aug
Cotton,Pests,25,Sep
Wheat,Weed Control,37,Sep
Castor,Pests,18,Aug
Cumin,Diseases,4,Dec
,Animal Husbandry,270,Oct
Cotton,Soil Care,0,Nov
Other,Diseases,59,May
Other,Other,8,Sep
Cotton,Other,0,Aug
Cotton,Pests,40,Oct
Cotton,Diseases,16,Oct
Other,Other,5,Oct
Cotton,Pests,25,Sep
Cotton,Diseases,88,Sep
Cotton,Other,32,Oct
Cotton,Pests,49,Aug
Cotton,Pests,17,Oct
Cotton,Pests,16,Oct
Cotton,Pests,14,Aug
Cotton,Pests,0,Nov
Cumin,Diseases,0,Oct
Sorghum,Fertilizers/Bio-organic,0,Oct
Other,Animal Husbandry,0,Sep
Wheat,Crop Variety,18,Sep
Other,Other,37,Oct
Cotton,Pests,90,Sep
Cotton,Pests,0,Sep
Cotton,Pests,37,Aug
Cotton,Diseases,91,Sep
Cotton,Fertilizers/Bio-organic,26,Aug
Cotton,Pests,52,Oct
Other,Pests,61,May
Cotton,Fertilizers/Bio-organic,25,Sep
Chilli,Pests,0,Sep
Cotton,Crop Planning,61,Jul
Cotton,Pests,0,Nov
Other,Weather,0,Sep
Cotton,Pests,24,Sep
Cumin,Other,66,Sep
Cotton,Pests,31,Oct
Cotton,Fertilizers/Bio-organic,37,Sep
Cotton,Other,5,Sep
Cotton,Diseases,90,Oct
Cotton,Pests,22,Oct
Cotton,Fertilizers/Bio-organic,41,Sep
Cotton,Diseases,0,Sep
,Pests,354,Oct
Cumin,Diseases,28,Dec
Cotton,Other,0,Oct
Cotton,Pests,0,Sep
Cotton,Pests,31,Aug
Cotton,Other,77,Sep
Wheat,Crop Planning,13,Nov
Mustard,Pests,0,Oct
Cotton,Pests,28,Oct
Cotton,Pests,47,Sep
Other,Other,50,Nov
Other,Other,0,Aug
Cotton,Pests,18,Oct
Cotton,Pests,17,Aug
Millet,Fertilizers/Bio-organic,0,Oct
Cotton,Pests,15,Sep
Brinjal,Pests,24,Sep
Millet,Seeds,0,Aug
Other,Diseases,0,Sep
Groundnut,Diseases,0,Sep
Cotton,Fertilizers/Bio-organic,49,Oct
Cotton,Diseases,78,Aug
Other,Weather,21,Oct
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Diseases,57,Oct
Other,Fertilizers/Bio-organic,22,Dec
Gram,Diseases,0,Oct
Cotton,Other,0,Sep
Cotton,Pests,0,Oct
Cotton,Pests,28,Oct
Cotton,Diseases,31,Sep
Castor,Pests,22,Aug
Millet,Crop Planning,3,May
Cotton,Pests,23,Aug
Cotton,Pests,115,Sep
Cotton,Diseases,34,Aug
Cotton,Diseases,0,Aug
Cotton,Fertilizers/Bio-organic,36,Sep
Cotton,Fertilizers/Bio-organic,0,Sep
Other,Other,7,Feb
Cotton,Fertilizers/Bio-organic,33,Sep
Cotton,Pests,149,Oct
Cotton,Pests,26,Sep
Cotton,Pests,28,Oct
Cotton,Diseases,37,Aug
Cotton,Pests,0,Oct
Other,Other,38,Nov
Cotton,Diseases,0,Sep
Cotton,Weed Control,51,Sep
Other,Government,91,Sep
Cotton,Fertilizers/Bio-organic,41,Sep
Other,Fertilizers/Bio-organic,17,Nov
Other,Crop Planning,20,Oct
Cotton,Marketing,21,Aug
Cotton,Pests,92,Aug
Other,Other,15,Oct
Other,Diseases,0,Dec
Castor,Pests,0,Sep
Paddy,Weed Control,0,Sep
Other,Crop Variety,30,Jan
Cotton,Pests,0,Sep
Other,Crop Planning,56,Aug
Cotton,Pests,279,Sep
Cotton,Fertilizers/Bio-organic,156,Sep
Cotton,Fertilizers/Bio-organic,0,Oct
Cotton,Other,23,Sep
Cotton,Fertilizers/Bio-organic,29,Nov
Wheat,Crop Variety,28,Sep
Cotton,Diseases,41,Oct
Cotton,Other,23,Aug
Other,Fertilizers/Bio-organic,20,Sep
Castor,Diseases,58,Aug
Cotton,Diseases,83,Oct
Wheat,Diseases,15,Nov
Cotton,Pests,57,Sep
Cotton,Other,23,Aug
Cotton,Pests,0,Aug
,Harvesting,169,Nov
Castor,Fertilizers/Bio-organic,0,Sep
Cotton,Pests,31,Aug
Cotton,Other,0,Oct
Cotton,Fertilizers/Bio-organic,0,Sep
Cumin,Diseases,15,Jan
Cotton,Pests,22,Sep
Wheat,Weed Control,24,Aug
Wheat,Sowing,19,Dec
Cotton,Weather,27,Sep
Other,Government,91,Nov
Other,Other,7,Sep
Cotton,Diseases,0,Oct
Cotton,Pests,26,Sep
Other,Seeds,0,Sep
Cotton,Fertilizers/Bio-organic,49,Oct
Brinjal,Diseases,0,Oct
Other,Other,50,Sep
,Crop Planning,17,Sep
Cotton,Fertilizers/Bio-organic,0,Nov
,Fertilizers/Bio-organic,314,Oct
Cotton,Pests,29,Aug
Cotton,Pests,25,Oct
Other,Other,27,Aug
Other,Animal Husbandry,0,Sep
Cotton,Weed Control,0,Sep
Cotton,Fertilizers/Bio-organic,0,Oct
Cotton,Pests,27,Nov
Cotton,Pests,0,Oct
Cotton,Pests,23,Aug
Cotton,Fertilizers/Bio-organic,26,Sep
Cotton,Pests,18,Sep
Other,Crop Planning,26,Jul
Other,Other,43,Aug
Other,Pests,57,Sep
Cotton,Pests,0,Nov
Brinjal,Pests,26,Aug
Other,Other,25,Sep
Castor,Pests,31,Sep
Other,Other,90,Oct
Cotton,Pests,6,Oct
Other,Other,5,Nov
Brinjal,Crop Planning,91,Jun
Cotton,Pests,13,Sep
Wheat,Diseases,1,Sep
Cotton,Pests,48,Sep
Cotton,Fertilizers/Bio-organic,21,Aug
Cotton,Diseases,0,Aug
Castor,Fertilizers/Bio-organic,46,Oct
Cotton,Other,28,Aug
Cotton,Other,42,Sep
Brinjal,Fertilizers/Bio-organic,33,Sep
Cotton,Pests,25,Sep
Cotton,Pests,62,Oct
Cotton,Fertilizers/Bio-organic,49,Oct
,Fertilizers/Bio-organic,0,Nov
Cotton,Fertilizers/Bio-organic,36,Oct
Cotton,Pests,31,Aug
Other,Crop Planning,37,Nov
Wheat,Diseases,15,Nov
Cotton,Diseases,31,Sep
Cotton,Diseases,21,Aug
Cumin,Sowing,28,Nov
Cumin,Diseases,5,Feb
Cotton,Diseases,27,Sep
Cotton,Other,1,Oct
Other,Pests,14,Aug
Cotton,Pests,15,Aug
Cotton,Pests,92,Sep
Cotton,Other,61,Jun
Cotton,Diseases,9,Sep
,Animal Husbandry,270,Oct
Cotton,Pests,0,Oct
Cotton,Pests,0,Sep
Brinjal,Diseases,6,Aug
,Irrigation,0,Aug
Cotton,Pests,55,Sep
Cotton,Pests,9,Sep
Cumin,Other,66,Sep
Cotton,Pests,0,Sep
Cotton,Diseases,0,Sep
Cotton,Soil Care,0,Nov
Cotton,Pests,91,Sep
Other,Seeds,36,Oct
Cotton,Pests,31,Sep
Cotton,Pests,0,Sep
Castor,Fertilizers/Bio-organic,47,Oct
Cotton,Other,65,Oct
Cumin,Crop Planning,12,Oct
Cotton,Diseases,0,Sep
Other,Diseases,79,Dec
Castor,Diseases,58,Jan
Groundnut,Diseases,0,Aug
Wheat,Seeds,18,Sep
,Fertilizers/Bio-organic,209,Oct
Cotton,Pests,0,Sep
Other,Other,43,Nov
Cotton,Pests,91,Nov
Cotton,Pests,16,Oct
Other,Pests,90,Sep
Cotton,Pests,21,Oct
Cotton,Pests,52,Sep
Cotton,Diseases,47,Sep
Other,Pests,0,Sep
Castor,Diseases,0,Oct
Cotton,Pests,5,Aug
Groundnut,Diseases,0,Sep
Cotton,Pests,0,Nov
Cotton,Pests,18,Sep
Cotton,Other,29,Aug
Cotton,Pests,22,Nov
Paddy,Crop Planning,10,Jun
Cotton,Pests,96,Sep
Cotton,Pests,7,Sep
Onion,Crop Planning,36,Nov
Other,Other,91,Dec
Castor,Crop Variety,0,Sep
Millet,Crop Planning,0,Aug
Cotton,Fertilizers/Bio-organic,153,Jun
Cotton,Pests,0,Sep
Cotton,Crop Planning,0,Aug
Wheat,Weed Control,98,Dec
Castor,Crop Planning,92,Jun
Cotton,Diseases,11,Oct
Cotton,Pests,39,Aug
Other,Other,0,Sep
Cotton,Weather,31,Oct
Cotton,Pests,24,Aug
Cotton,Pests,52,Aug
Cotton,Pests,19,Nov
Cotton,Diseases,15,Sep
Other,Government,91,Nov
Other,Other,91,Sep
,Crop Planning,0,Nov
Cumin,Sowing,19,Nov
Cumin,Crop Planning,5,Oct
Cumin,Other,0,Dec
Cumin,Diseases,27,Feb
Cotton,Pests,53,Sep
Other,Other,54,Aug
Cotton,Other,91,May
Cotton,Pests,3,Aug
Cotton,Pests,27,Aug
Cotton,Fertilizers/Bio-organic,26,Sep
Cotton,Fertilizers/Bio-organic,22,Sep
Chilli,Diseases,0,Sep
Wheat,Fertilizers/Bio-organic,22,Mar
Cotton,Pests,64,Sep
Cotton,Other,36,Sep
Groundnut,Pests,24,Sep
Cotton,Pests,0,Sep
Cotton,Diseases,0,Oct
,Pests,292,Oct
Cotton,Pests,148,Sep
Cotton,Pests,17,Oct
Other,Crop Planning,25,Aug
Cotton,Pests,7,Sep
Wheat,Diseases,0,Sep
Brinjal,Diseases,65,Sep
Cotton,Diseases,20,Sep
Cotton,Diseases,0,Sep
Cotton,Pests,0,Nov
Sesame,Diseases,0,Sep
Castor,Pests,21,Aug
Cotton,Pests,95,Oct
Cotton,Pests,91,Oct
Cumin,Diseases,33,Feb
Other,Other,0,Sep
Castor,Pests,43,Sep
Cotton,Pests,1,Sep
Cotton,Pests,2,Oct
,Weather,228,Dec
Wheat,Weed Control,14,Dec
Cumin,Crop Planning,22,Nov
Wheat,Pests,43,Dec
Cotton,Weed Control,52,Sep
Cotton,Pests,38,Aug
Wheat,Diseases,15,Oct
Cumin,Other,0,Sep
Onion,Crop Planning,92,Oct
Cotton,Pests,59,Sep
Cotton,Pests,62,Oct
Groundnut,Diseases,0,Sep
Cotton,Pests,28,Oct
Other,Other,0,Aug
Cotton,Pests,6,Oct
Chilli,Pests,116,Sep
Cotton,Fertilizers/Bio-organic,39,Nov
Cotton,Soil Care,0,Sep
Cotton,Pests,79,Sep
Cotton,Pests,14,Aug
Castor,Pests,22,Oct
Cotton,Weather,9,Oct
Cotton,Pests,20,Sep
Groundnut,Diseases,0,Oct
Cotton,Pests,61,Sep
Other,Other,0,Dec
Other,Other,38,Feb
Cotton,Diseases,140,Oct
Cotton,Fertilizers/Bio-organic,40,Nov
Cotton,Pests,28,Oct
Groundnut,Crop Planning,25,Oct
Cotton,Pests,56,Sep
Castor,Crop Planning,0,Aug
Cotton,Pests,3,Aug
Cotton,Pests,0,Sep
Other,Other,4,Jul
Cotton,Pests,5,Sep
Cotton,Pests,9,Sep
Cotton,Pests,28,Sep
Cotton,Pests,22,Aug
Cotton,Pests,13,Aug
,Fertilizers/Bio-organic,300,Nov
Chilli,Pests,0,Oct
Cotton,Pests,0,Sep
Cotton,Pests,0,Oct
Cotton,Pests,16,Sep
Cotton,Other,15,Oct
Cotton,Diseases,140,Oct
Cotton,Pests,48,Sep
